"Step","polar-music-6 - train/loss","polar-music-6 - train/loss__MIN","polar-music-6 - train/loss__MAX"
"17758","0.1129","0.1129","0.1129"
"17761","0.6602","0.6602","0.6602"
"17765","0.4908","0.4908","0.4908"
"17767","0.8095","0.8095","0.8095"
"17768","0.3167","0.3167","0.3167"
"17771","0.6348","0.6348","0.6348"
"17772","0.1967","0.1967","0.1967"
"17773","0.1967","0.1967","0.1967"
"17775","0.1693","0.1693","0.1693"
"17776","0.3151","0.3151","0.3151"
"17777","0.3151","0.3151","0.3151"
"17778","0.9838","0.9838","0.9838"
"17783","0.7381","0.7381","0.7381"
"17786","0.1189","0.1189","0.1189"
"17788","0.9115","0.9115","0.9115"
"17789","0.9115","0.9115","0.9115"
"17800","0.8495","0.8495","0.8495"
"17802","0.8897","0.8897","0.8897"
"17803","0.8897","0.8897","0.8897"
"17805","0.1551","0.1551","0.1551"
"17806","0.2633","0.2633","0.2633"
"17812","0.6697","0.6697","0.6697"
"17813","0.6697","0.6697","0.6697"
"17816","0.5274","0.5274","0.5274"
"17817","0.5274","0.5274","0.5274"
"17818","0.5795","0.5795","0.5795"
"17820","1.4105","1.4105","1.4105"
"17822","1.1367","1.1367","1.1367"
"17826","0.3113","0.3113","0.3113"
"17828","0.2961","0.2961","0.2961"
"17836","0.6945","0.6945","0.6945"
"17838","1.2331","1.2331","1.2331"
"17839","1.2331","1.2331","1.2331"
"17841","0.1867","0.1867","0.1867"
"17843","0.7266","0.7266","0.7266"
"17844","0.0675","0.0675","0.0675"
"17845","0.0675","0.0675","0.0675"
"17848","1.3379","1.3379","1.3379"
"17850","0.3789","0.3789","0.3789"
"17852","1.1151","1.1151","1.1151"
"17863","0.488","0.488","0.488"
"17866","1.2517","1.2517","1.2517"
"17868","0.6491","0.6491","0.6491"
"17870","1.0286","1.0286","1.0286"
"17871","1.0286","1.0286","1.0286"
"17872","0.6557","0.6557","0.6557"
"17873","0.6557","0.6557","0.6557"
"17875","0.6531","0.6531","0.6531"
"17878","0.5062","0.5062","0.5062"
"17881","0.3498","0.3498","0.3498"
"17884","0.9005","0.9005","0.9005"
"17885","0.9005","0.9005","0.9005"
"17886","0.9704","0.9704","0.9704"
"17889","0.2153","0.2153","0.2153"
"17891","0.1739","0.1739","0.1739"
"17893","0.6502","0.6502","0.6502"
"17895","0.3271","0.3271","0.3271"
"17902","0.993","0.993","0.993"
"17908","0.3161","0.3161","0.3161"
"17912","0.6241","0.6241","0.6241"
"17913","0.6241","0.6241","0.6241"
"17918","0.4527","0.4527","0.4527"
"17920","0.3473","0.3473","0.3473"
"17921","0.3473","0.3473","0.3473"
"17922","1.283","1.283","1.283"
"17929","1.0056","1.0056","1.0056"
"17934","0.3298","0.3298","0.3298"
"17938","0.4814","0.4814","0.4814"
"17939","0.4814","0.4814","0.4814"
"17941","0.9848","0.9848","0.9848"
"17942","0.5631","0.5631","0.5631"
"17948","0.4921","0.4921","0.4921"
"17949","0.4921","0.4921","0.4921"
"17955","0.6002","0.6002","0.6002"
"17957","1.0727","1.0727","1.0727"
"17960","0.3635","0.3635","0.3635"
"17970","0.4984","0.4984","0.4984"
"17972","0.9189","0.9189","0.9189"
"17976","0.5844","0.5844","0.5844"
"17977","0.5844","0.5844","0.5844"
"17982","0.4464","0.4464","0.4464"
"17986","0.3492","0.3492","0.3492"
"17988","0.1836","0.1836","0.1836"
"17992","0.7156","0.7156","0.7156"
"17994","0.1301","0.1301","0.1301"
"17998","0.9121","0.9121","0.9121"
"18000","1.2686","1.2686","1.2686"
"18002","0.1194","0.1194","0.1194"
"18004","0.3471","0.3471","0.3471"
"18016","0.85","0.85","0.85"
"18022","0.403","0.403","0.403"
"18026","1.1758","1.1758","1.1758"
"18030","0.3697","0.3697","0.3697"
"18034","0.9786","0.9786","0.9786"
"18040","1.2298","1.2298","1.2298"
"18042","0.3392","0.3392","0.3392"
"18044","0.2143","0.2143","0.2143"
"18048","0.6095","0.6095","0.6095"
"18057","2.1307","2.1307","2.1307"
"18060","0.4603","0.4603","0.4603"
"18061","0.4603","0.4603","0.4603"
"18062","0.8439","0.8439","0.8439"
"18064","0.2469","0.2469","0.2469"
"18072","1.162","1.162","1.162"
"18079","0.3707","0.3707","0.3707"
"18082","0.1797","0.1797","0.1797"
"18083","0.1797","0.1797","0.1797"
"18093","0.397","0.397","0.397"
"18095","0.8976","0.8976","0.8976"
"18098","1.4043","1.4043","1.4043"
"18101","0.3808","0.3808","0.3808"
"18102","0.3263","0.3263","0.3263"
"18106","1.1339","1.1339","1.1339"
"18107","1.1339","1.1339","1.1339"
"18109","0.8345","0.8345","0.8345"
"18112","0.4024","0.4024","0.4024"
"18116","0.1772","0.1772","0.1772"
"18118","0.4687","0.4687","0.4687"
"18121","0.3954","0.3954","0.3954"
"18122","0.6429","0.6429","0.6429"
"18125","0.6869","0.6869","0.6869"
"18127","0.896","0.896","0.896"
"18128","0.6299","0.6299","0.6299"
"18129","0.6299","0.6299","0.6299"
"18133","0.8157","0.8157","0.8157"
"18136","1.1593","1.1593","1.1593"
"18137","1.1593","1.1593","1.1593"
"18138","0.5101","0.5101","0.5101"
"18141","0.3","0.3","0.3"
"18144","0.9288","0.9288","0.9288"
"18145","0.9288","0.9288","0.9288"
"18150","0.4803","0.4803","0.4803"
"18152","0.0868","0.0868","0.0868"
"18154","0.6916","0.6916","0.6916"
"18155","0.6916","0.6916","0.6916"
"18156","1.3533","1.3533","1.3533"
"18162","0.4543","0.4543","0.4543"
"18166","0.4816","0.4816","0.4816"
"18176","0.2235","0.2235","0.2235"
"18179","0.8018","0.8018","0.8018"
"18183","0.5526","0.5526","0.5526"
"18184","0.6356","0.6356","0.6356"
"18186","0.1913","0.1913","0.1913"
"18189","0.7354","0.7354","0.7354"
"18195","0.3745","0.3745","0.3745"
"18196","0.2476","0.2476","0.2476"
"18201","0.2131","0.2131","0.2131"
"18202","0.8937","0.8937","0.8937"
"18204","0.2751","0.2751","0.2751"
"18206","0.8403","0.8403","0.8403"
"18212","0.4044","0.4044","0.4044"
"18214","0.4947","0.4947","0.4947"
"18215","0.4947","0.4947","0.4947"
"18216","0.515","0.515","0.515"
"18217","0.515","0.515","0.515"
"18221","0.4153","0.4153","0.4153"
"18223","1.2236","1.2236","1.2236"
"18224","0.5703","0.5703","0.5703"
"18226","0.6044","0.6044","0.6044"
"18228","0.2182","0.2182","0.2182"
"18231","1.3622","1.3622","1.3622"
"18234","0.2627","0.2627","0.2627"
"18235","0.2627","0.2627","0.2627"
"18236","0.7357","0.7357","0.7357"
"18240","1.1455","1.1455","1.1455"
"18249","0.658","0.658","0.658"
"18253","0.8011","0.8011","0.8011"
"18255","0.9705","0.9705","0.9705"
"18263","0.704","0.704","0.704"
"18265","0.3366","0.3366","0.3366"
"18267","0.2333","0.2333","0.2333"
"18277","0.3476","0.3476","0.3476"
"18278","0.6459","0.6459","0.6459"
"18281","0.3963","0.3963","0.3963"
"18282","1.4378","1.4378","1.4378"
"18286","0.7668","0.7668","0.7668"
"18288","0.7374","0.7374","0.7374"
"18290","0.6025","0.6025","0.6025"
"18303","0.2932","0.2932","0.2932"
"18304","0.6209","0.6209","0.6209"
"18311","0.6034","0.6034","0.6034"
"18313","0.2245","0.2245","0.2245"
"18318","0.563","0.563","0.563"
"18319","0.563","0.563","0.563"
"18321","0.5742","0.5742","0.5742"
"18323","0.1017","0.1017","0.1017"
"18327","0.3919","0.3919","0.3919"
"18329","1.8958","1.8958","1.8958"
"18330","0.3337","0.3337","0.3337"
"18333","0.8109","0.8109","0.8109"
"18335","0.6893","0.6893","0.6893"
"18336","0.1639","0.1639","0.1639"
"18337","0.1639","0.1639","0.1639"
"18340","0.5794","0.5794","0.5794"
"18341","0.5794","0.5794","0.5794"
"18344","0.1866","0.1866","0.1866"
"18346","1.3266","1.3266","1.3266"
"18350","0.9024","0.9024","0.9024"
"18355","0.6961","0.6961","0.6961"
"18358","0.5721","0.5721","0.5721"
"18364","0.2821","0.2821","0.2821"
"18365","0.2821","0.2821","0.2821"
"18370","0.3166","0.3166","0.3166"
"18373","0.8464","0.8464","0.8464"
"18374","0.973","0.973","0.973"
"18375","0.973","0.973","0.973"
"18378","1.0725","1.0725","1.0725"
"18382","0.7102","0.7102","0.7102"
"18386","0.3147","0.3147","0.3147"
"18393","0.8433","0.8433","0.8433"
"18403","0.827","0.827","0.827"
"18404","0.4516","0.4516","0.4516"
"18405","0.4516","0.4516","0.4516"
"18407","0.5806","0.5806","0.5806"
"18411","0.3888","0.3888","0.3888"
"18419","0.821","0.821","0.821"
"18426","0.2442","0.2442","0.2442"
"18427","0.2442","0.2442","0.2442"
"18428","0.3047","0.3047","0.3047"
"18430","0.535","0.535","0.535"
"18432","0.7153","0.7153","0.7153"
"18433","0.7153","0.7153","0.7153"
"18436","0.713","0.713","0.713"
"18437","0.713","0.713","0.713"
"18442","0.1765","0.1765","0.1765"
"18444","1.0735","1.0735","1.0735"
"18446","0.8701","0.8701","0.8701"
"18448","0.4765","0.4765","0.4765"
"18451","0.1759","0.1759","0.1759"
"18457","1.3236","1.3236","1.3236"
"18461","1.6183","1.6183","1.6183"
"18462","1.3066","1.3066","1.3066"
"18468","0.8517","0.8517","0.8517"
"18470","0.3289","0.3289","0.3289"
"18471","0.3289","0.3289","0.3289"
"18472","0.7018","0.7018","0.7018"
"18475","0.9108","0.9108","0.9108"
"18476","0.864","0.864","0.864"
"18477","0.864","0.864","0.864"
"18478","1.4667","1.4667","1.4667"
"18484","0.4575","0.4575","0.4575"
"18490","0.9942","0.9942","0.9942"
"18495","0.2669","0.2669","0.2669"
"18497","0.2507","0.2507","0.2507"
"18499","0.7933","0.7933","0.7933"
"18506","0.7601","0.7601","0.7601"
"18507","0.7601","0.7601","0.7601"
"18509","1.2796","1.2796","1.2796"
"18513","0.3432","0.3432","0.3432"
"18515","0.4054","0.4054","0.4054"
"18518","0.5986","0.5986","0.5986"
"18521","1.1559","1.1559","1.1559"
"18525","1.7456","1.7456","1.7456"
"18527","0.4233","0.4233","0.4233"
"18528","0.9641","0.9641","0.9641"
"18529","0.9641","0.9641","0.9641"
"18532","0.3572","0.3572","0.3572"
"18533","0.3572","0.3572","0.3572"
"18534","0.4232","0.4232","0.4232"
"18536","0.0406","0.0406","0.0406"
"18538","0.3999","0.3999","0.3999"
"18539","0.3999","0.3999","0.3999"
"18541","1.7279","1.7279","1.7279"
"18544","0.7176","0.7176","0.7176"
"18545","0.7176","0.7176","0.7176"
"18546","0.6135","0.6135","0.6135"
"18547","0.6135","0.6135","0.6135"
"18548","0.52","0.52","0.52"
"18550","0.9117","0.9117","0.9117"
"18551","0.9117","0.9117","0.9117"
"18552","0.1437","0.1437","0.1437"
"18553","0.1437","0.1437","0.1437"
"18561","0.4703","0.4703","0.4703"
"18562","0.7617","0.7617","0.7617"
"18566","1.3397","1.3397","1.3397"
"18567","1.3397","1.3397","1.3397"
"18568","0.597","0.597","0.597"
"18569","0.597","0.597","0.597"
"18577","0.1057","0.1057","0.1057"
"18581","0.3793","0.3793","0.3793"
"18588","1.3602","1.3602","1.3602"
"18589","1.3602","1.3602","1.3602"
"18590","0.1573","0.1573","0.1573"
"18591","0.1573","0.1573","0.1573"
"18594","0.7404","0.7404","0.7404"
"18596","0.6674","0.6674","0.6674"
"18600","0.793","0.793","0.793"
"18603","0.7632","0.7632","0.7632"
"18604","0.6359","0.6359","0.6359"
"18607","0.5334","0.5334","0.5334"
"18609","1.59","1.59","1.59"
"18614","1.1518","1.1518","1.1518"
"18618","0.7982","0.7982","0.7982"
"18619","0.7982","0.7982","0.7982"
"18623","0.856","0.856","0.856"
"18628","1.0147","1.0147","1.0147"
"18631","0.6829","0.6829","0.6829"
"18640","1.4153","1.4153","1.4153"
"18647","1.0819","1.0819","1.0819"
"18651","0.5956","0.5956","0.5956"
"18653","0.3334","0.3334","0.3334"
"18655","0.8501","0.8501","0.8501"
"18656","0.4192","0.4192","0.4192"
"18658","0.1935","0.1935","0.1935"
"18660","0.0462","0.0462","0.0462"
"18661","0.0462","0.0462","0.0462"
"18663","0.4499","0.4499","0.4499"
"18666","0.4131","0.4131","0.4131"
"18670","0.152","0.152","0.152"
"18671","0.152","0.152","0.152"
"18675","0.6196","0.6196","0.6196"
"18677","0.773","0.773","0.773"
"18682","0.5701","0.5701","0.5701"
"18693","0.4813","0.4813","0.4813"
"18702","0.7628","0.7628","0.7628"
"18704","0.4025","0.4025","0.4025"
"18710","0.3746","0.3746","0.3746"
"18717","0.5773","0.5773","0.5773"
"18722","1.0118","1.0118","1.0118"
"18723","1.0118","1.0118","1.0118"
"18725","0.3878","0.3878","0.3878"
"18736","0.8016","0.8016","0.8016"
"18739","0.6353","0.6353","0.6353"
"18740","0.1303","0.1303","0.1303"
"18741","0.1303","0.1303","0.1303"
"18743","0.2604","0.2604","0.2604"
"18744","0.8107","0.8107","0.8107"
"18746","0.565","0.565","0.565"
"18749","0.4197","0.4197","0.4197"
"18753","0.1506","0.1506","0.1506"
"18756","0.2854","0.2854","0.2854"
"18761","0.3234","0.3234","0.3234"
"18762","0.209","0.209","0.209"
"18771","0.5447","0.5447","0.5447"
"18773","0.9605","0.9605","0.9605"
"18775","0.5499","0.5499","0.5499"
"18778","0.0703","0.0703","0.0703"
"18779","0.0703","0.0703","0.0703"
"18781","0.3515","0.3515","0.3515"
"18790","0.7291","0.7291","0.7291"
"18791","0.7291","0.7291","0.7291"
"18792","1.1733","1.1733","1.1733"
"18795","0.3165","0.3165","0.3165"
"18798","0.6953","0.6953","0.6953"
"18799","0.6953","0.6953","0.6953"
"18807","0.3506","0.3506","0.3506"
"18809","1.3311","1.3311","1.3311"
"18811","0.8706","0.8706","0.8706"
"18814","0.2776","0.2776","0.2776"
"18816","0.2091","0.2091","0.2091"
"18820","0.8032","0.8032","0.8032"
"18828","0.4194","0.4194","0.4194"
"18829","0.4194","0.4194","0.4194"
"18833","0.9293","0.9293","0.9293"
"18836","1.1433","1.1433","1.1433"
"18838","0.1688","0.1688","0.1688"
"18842","0.13","0.13","0.13"
"18843","0.13","0.13","0.13"
"18844","0.5512","0.5512","0.5512"
"18845","0.5512","0.5512","0.5512"
"18846","0.4682","0.4682","0.4682"
"18849","1.0665","1.0665","1.0665"
"18855","0.5001","0.5001","0.5001"
"18860","0.3992","0.3992","0.3992"
"18864","0.7564","0.7564","0.7564"
"18866","0.0552","0.0552","0.0552"
"18867","0.0552","0.0552","0.0552"
"18868","0.758","0.758","0.758"
"18870","0.7769","0.7769","0.7769"
"18871","0.7769","0.7769","0.7769"
"18873","0.0377","0.0377","0.0377"
"18874","0.6398","0.6398","0.6398"
"18876","0.534","0.534","0.534"
"18879","0.3409","0.3409","0.3409"
"18882","1.6277","1.6277","1.6277"
"18883","1.6277","1.6277","1.6277"
"18886","0.7738","0.7738","0.7738"
"18887","0.7738","0.7738","0.7738"
"18892","0.1829","0.1829","0.1829"
"18893","0.1829","0.1829","0.1829"
"18895","0.2125","0.2125","0.2125"
"18902","0.4653","0.4653","0.4653"
"18903","0.4653","0.4653","0.4653"
"18905","1.1052","1.1052","1.1052"
"18911","0.2987","0.2987","0.2987"
"18912","0.7621","0.7621","0.7621"
"18916","0.6928","0.6928","0.6928"
"18918","0.2258","0.2258","0.2258"
"18920","0.5491","0.5491","0.5491"
"18921","0.5491","0.5491","0.5491"
"18925","0.5408","0.5408","0.5408"
"18927","0.7339","0.7339","0.7339"
"18930","0.3345","0.3345","0.3345"
"18940","0.5799","0.5799","0.5799"
"18942","0.4936","0.4936","0.4936"
"18943","0.4936","0.4936","0.4936"
"18946","0.5112","0.5112","0.5112"
"18950","0.0821","0.0821","0.0821"
"18951","0.0821","0.0821","0.0821"
"18952","0.7263","0.7263","0.7263"
"18966","0.3862","0.3862","0.3862"
"18972","0.4968","0.4968","0.4968"
"18975","1.1186","1.1186","1.1186"
"18979","0.3375","0.3375","0.3375"
"18980","0.7795","0.7795","0.7795"
"18981","0.7795","0.7795","0.7795"
"18985","0.755","0.755","0.755"
"18986","0.4475","0.4475","0.4475"
"18991","1.4043","1.4043","1.4043"
"18992","0.6098","0.6098","0.6098"
"18993","0.6098","0.6098","0.6098"
"18994","0.8942","0.8942","0.8942"
"18996","0.441","0.441","0.441"
"18997","0.441","0.441","0.441"
"18999","0.2595","0.2595","0.2595"
"19004","1.4246","1.4246","1.4246"
"19005","1.4246","1.4246","1.4246"
"19014","0.9531","0.9531","0.9531"
"19018","0.7156","0.7156","0.7156"
"19023","0.5944","0.5944","0.5944"
"19024","0.3957","0.3957","0.3957"
"19026","0.1332","0.1332","0.1332"
"19028","0.7068","0.7068","0.7068"
"19029","0.7068","0.7068","0.7068"
"19033","1.021","1.021","1.021"
"19039","0.2335","0.2335","0.2335"
"19041","1.2517","1.2517","1.2517"
"19044","0.7724","0.7724","0.7724"
"19049","0.4232","0.4232","0.4232"
"19050","1.0958","1.0958","1.0958"
"19051","1.0958","1.0958","1.0958"
"19052","0.2822","0.2822","0.2822"
"19054","0.7311","0.7311","0.7311"
"19056","0.2052","0.2052","0.2052"
"19061","0.6919","0.6919","0.6919"
"19066","1.0421","1.0421","1.0421"
"19067","1.0421","1.0421","1.0421"
"19068","0.1501","0.1501","0.1501"
"19071","0.1268","0.1268","0.1268"
"19079","0.1689","0.1689","0.1689"
"19081","1.3084","1.3084","1.3084"
"19083","0.2683","0.2683","0.2683"
"19084","0.1199","0.1199","0.1199"
"19091","0.8578","0.8578","0.8578"
"19100","0.719","0.719","0.719"
"19103","0.4723","0.4723","0.4723"
"19104","0.2285","0.2285","0.2285"
"19105","0.2285","0.2285","0.2285"
"19106","0.4718","0.4718","0.4718"
"19108","0.6356","0.6356","0.6356"
"19109","0.6356","0.6356","0.6356"
"19110","0.2808","0.2808","0.2808"
"19111","0.2808","0.2808","0.2808"
"19116","0.6466","0.6466","0.6466"
"19119","0.2349","0.2349","0.2349"
"19121","0.3314","0.3314","0.3314"
"19128","0.4706","0.4706","0.4706"
"19130","1.2218","1.2218","1.2218"
"19132","0.46","0.46","0.46"
"19134","0.9198","0.9198","0.9198"
"19138","0.1966","0.1966","0.1966"
"19140","1.0347","1.0347","1.0347"
"19143","0.6577","0.6577","0.6577"
"19144","0.3247","0.3247","0.3247"
"19145","0.3247","0.3247","0.3247"
"19147","1.7","1.7","1.7"
"19148","0.4371","0.4371","0.4371"
"19159","0.4598","0.4598","0.4598"
"19160","0.5579","0.5579","0.5579"
"19168","0.8834","0.8834","0.8834"
"19169","0.8834","0.8834","0.8834"
"19176","0.4108","0.4108","0.4108"
"19178","0.1932","0.1932","0.1932"
"19179","0.1932","0.1932","0.1932"
"19183","0.7536","0.7536","0.7536"
"19185","0.1251","0.1251","0.1251"
"19188","0.7381","0.7381","0.7381"
"19193","0.0964","0.0964","0.0964"
"19195","0.4775","0.4775","0.4775"
"19199","0.4609","0.4609","0.4609"
"19204","0.8319","0.8319","0.8319"
"19205","0.8319","0.8319","0.8319"
"19207","0.9347","0.9347","0.9347"
"19209","0.1478","0.1478","0.1478"
"19211","0.3316","0.3316","0.3316"
"19213","0.5975","0.5975","0.5975"
"19216","0.1366","0.1366","0.1366"
"19219","1.0985","1.0985","1.0985"
"19220","0.302","0.302","0.302"
"19221","0.302","0.302","0.302"
"19222","0.0729","0.0729","0.0729"
"19224","0.5068","0.5068","0.5068"
"19226","0.7739","0.7739","0.7739"
"19236","0.8304","0.8304","0.8304"
"19238","0.5629","0.5629","0.5629"
"19242","0.5235","0.5235","0.5235"
"19247","0.2069","0.2069","0.2069"
"19253","0.6597","0.6597","0.6597"
"19255","0.1501","0.1501","0.1501"
"19257","0.1446","0.1446","0.1446"
"19259","0.2066","0.2066","0.2066"
"19261","0.9634","0.9634","0.9634"
"19268","1.4036","1.4036","1.4036"
"19269","1.4036","1.4036","1.4036"
"19271","0.4382","0.4382","0.4382"
"19272","0.1793","0.1793","0.1793"
"19273","0.1793","0.1793","0.1793"
"19274","0.5452","0.5452","0.5452"
"19275","0.5452","0.5452","0.5452"
"19279","0.792","0.792","0.792"
"19283","0.1646","0.1646","0.1646"
"19295","0.4825","0.4825","0.4825"
"19296","0.1721","0.1721","0.1721"
"19298","0.6992","0.6992","0.6992"
"19305","0.655","0.655","0.655"
"19307","0.8082","0.8082","0.8082"
"19308","0.2036","0.2036","0.2036"
"19312","0.8427","0.8427","0.8427"
"19313","0.8427","0.8427","0.8427"
"19314","0.3953","0.3953","0.3953"
"19315","0.3953","0.3953","0.3953"
"19316","0.4205","0.4205","0.4205"
"19327","0.9088","0.9088","0.9088"
"19331","0.842","0.842","0.842"
"19333","0.3895","0.3895","0.3895"
"19336","0.5261","0.5261","0.5261"
"19353","0.6732","0.6732","0.6732"
"19355","0.3141","0.3141","0.3141"
"19357","0.1932","0.1932","0.1932"
"19366","0.6912","0.6912","0.6912"
"19367","0.6912","0.6912","0.6912"
"19368","1.0993","1.0993","1.0993"
"19376","0.3455","0.3455","0.3455"
"19379","0.6008","0.6008","0.6008"
"19381","0.9656","0.9656","0.9656"
"19384","1.4576","1.4576","1.4576"
"19385","1.4576","1.4576","1.4576"
"19387","0.9978","0.9978","0.9978"
"19389","0.5166","0.5166","0.5166"
"19401","1.2305","1.2305","1.2305"
"19402","0.2692","0.2692","0.2692"
"19403","0.2692","0.2692","0.2692"
"19404","0.3299","0.3299","0.3299"
"19405","0.3299","0.3299","0.3299"
"19406","0.5349","0.5349","0.5349"
"19416","0.3616","0.3616","0.3616"
"19418","0.1984","0.1984","0.1984"
"19419","0.1984","0.1984","0.1984"
"19422","1.0643","1.0643","1.0643"
"19423","1.0643","1.0643","1.0643"
"19425","0.7275","0.7275","0.7275"
"19426","0.2792","0.2792","0.2792"
"19428","0.4937","0.4937","0.4937"
"19429","0.4937","0.4937","0.4937"
"19430","0.7262","0.7262","0.7262"
"19444","0.3132","0.3132","0.3132"
"19450","0.4126","0.4126","0.4126"
"19452","0.6648","0.6648","0.6648"
"19453","0.6648","0.6648","0.6648"
"19465","0.5455","0.5455","0.5455"
"19467","0.81","0.81","0.81"
"19468","0.7912","0.7912","0.7912"
"19471","0.3076","0.3076","0.3076"
"19473","0.2435","0.2435","0.2435"
"19474","1.4018","1.4018","1.4018"
"19476","0.8984","0.8984","0.8984"
"19477","0.8984","0.8984","0.8984"
"19478","0.4","0.4","0.4"
"19479","0.4","0.4","0.4"
"19481","0.9279","0.9279","0.9279"
"19484","0.3796","0.3796","0.3796"
"19485","0.3796","0.3796","0.3796"
"19489","0.9087","0.9087","0.9087"
"19490","0.784","0.784","0.784"
"19492","0.9021","0.9021","0.9021"
"19493","0.9021","0.9021","0.9021"
"19496","0.5325","0.5325","0.5325"
"19501","0.3475","0.3475","0.3475"
"19505","0.5975","0.5975","0.5975"
"19507","0.2585","0.2585","0.2585"
"19508","0.6016","0.6016","0.6016"
"19517","0.2729","0.2729","0.2729"
"19519","0.5781","0.5781","0.5781"
"19520","1.172","1.172","1.172"
"19522","0.814","0.814","0.814"
"19525","0.8311","0.8311","0.8311"
"19528","1.2883","1.2883","1.2883"
"19531","0.6366","0.6366","0.6366"
"19534","0.3835","0.3835","0.3835"
"19537","0.0961","0.0961","0.0961"
"19543","0.4679","0.4679","0.4679"
"19546","1.0103","1.0103","1.0103"
