"Step","breezy-bee-11 - train/loss","breezy-bee-11 - train/loss__MIN","breezy-bee-11 - train/loss__MAX"
"8811","1.4945","1.4945","1.4945"
"8812","1.1472","1.1472","1.1472"
"8821","1.3916","1.3916","1.3916"
"8822","0.2237","0.2237","0.2237"
"8831","0.884","0.884","0.884"
"8832","0.7381","0.7381","0.7381"
"8834","0.7062","0.7062","0.7062"
"8835","0.7062","0.7062","0.7062"
"8836","0.7021","0.7021","0.7021"
"8838","0.6759","0.6759","0.6759"
"8848","0.487","0.487","0.487"
"8849","0.487","0.487","0.487"
"8850","1.5269","1.5269","1.5269"
"8852","0.3418","0.3418","0.3418"
"8854","1.1938","1.1938","1.1938"
"8858","1.2997","1.2997","1.2997"
"8860","1.1763","1.1763","1.1763"
"8865","0.2207","0.2207","0.2207"
"8875","1.42","1.42","1.42"
"8878","0.7958","0.7958","0.7958"
"8883","0.3445","0.3445","0.3445"
"8886","0.0568","0.0568","0.0568"
"8888","1.5507","1.5507","1.5507"
"8896","0.1903","0.1903","0.1903"
"8897","0.1903","0.1903","0.1903"
"8898","1.3077","1.3077","1.3077"
"8908","0.1769","0.1769","0.1769"
"8910","1.18","1.18","1.18"
"8918","0.1992","0.1992","0.1992"
"8921","0.6117","0.6117","0.6117"
"8925","0.2035","0.2035","0.2035"
"8931","0.2048","0.2048","0.2048"
"8937","0.8031","0.8031","0.8031"
"8944","0.5352","0.5352","0.5352"
"8948","0.1817","0.1817","0.1817"
"8950","1.5032","1.5032","1.5032"
"8957","1.3115","1.3115","1.3115"
"8961","1.0659","1.0659","1.0659"
"8962","1.948","1.948","1.948"
"8968","1.1168","1.1168","1.1168"
"8969","1.1168","1.1168","1.1168"
"8970","2.133","2.133","2.133"
"8974","1.119","1.119","1.119"
"8976","0.2764","0.2764","0.2764"
"8980","1.0078","1.0078","1.0078"
"8981","1.0078","1.0078","1.0078"
"8982","2.0339","2.0339","2.0339"
"8984","2.4569","2.4569","2.4569"
"8986","1.7902","1.7902","1.7902"
"8989","1.2122","1.2122","1.2122"
"8990","0.403","0.403","0.403"
"8993","0.3511","0.3511","0.3511"
"8997","0.3702","0.3702","0.3702"
"9002","0.2213","0.2213","0.2213"
"9006","0.5276","0.5276","0.5276"
"9009","0.6464","0.6464","0.6464"
"9011","0.5223","0.5223","0.5223"
"9013","0.8094","0.8094","0.8094"
"9027","0.4564","0.4564","0.4564"
"9033","0.8456","0.8456","0.8456"
"9034","0.1478","0.1478","0.1478"
"9039","0.0908","0.0908","0.0908"
"9045","0.9988","0.9988","0.9988"
"9051","0.557","0.557","0.557"
"9053","0.5166","0.5166","0.5166"
"9060","0.4532","0.4532","0.4532"
"9065","1.1024","1.1024","1.1024"
"9067","0.1089","0.1089","0.1089"
"9070","1.6307","1.6307","1.6307"
"9073","1.1346","1.1346","1.1346"
"9082","0.3328","0.3328","0.3328"
"9085","1.5348","1.5348","1.5348"
"9088","0.1911","0.1911","0.1911"
"9095","0.2384","0.2384","0.2384"
"9103","0.4696","0.4696","0.4696"
"9105","1.5616","1.5616","1.5616"
"9112","0.1751","0.1751","0.1751"
"9115","0.4139","0.4139","0.4139"
"9116","0.4417","0.4417","0.4417"
"9117","0.4417","0.4417","0.4417"
"9122","1.7959","1.7959","1.7959"
"9125","1.2827","1.2827","1.2827"
"9128","0.6448","0.6448","0.6448"
"9137","0.2512","0.2512","0.2512"
"9139","1.4612","1.4612","1.4612"
"9154","0.7156","0.7156","0.7156"
"9155","0.7156","0.7156","0.7156"
"9157","0.5458","0.5458","0.5458"
"9160","0.0705","0.0705","0.0705"
"9169","0.6869","0.6869","0.6869"
"9171","1.8491","1.8491","1.8491"
"9173","0.1821","0.1821","0.1821"
"9175","1.2761","1.2761","1.2761"
"9177","0.1928","0.1928","0.1928"
"9181","1.1545","1.1545","1.1545"
"9182","0.6519","0.6519","0.6519"
"9187","1.9346","1.9346","1.9346"
"9190","0.2778","0.2778","0.2778"
"9200","1.6137","1.6137","1.6137"
"9204","0.2531","0.2531","0.2531"
"9210","1.1264","1.1264","1.1264"
"9212","2.3698","2.3698","2.3698"
"9213","2.3698","2.3698","2.3698"
"9215","0.836","0.836","0.836"
"9217","0.2556","0.2556","0.2556"
"9218","0.7492","0.7492","0.7492"
"9221","1.8975","1.8975","1.8975"
"9226","0.5255","0.5255","0.5255"
"9227","0.5255","0.5255","0.5255"
"9235","1.3758","1.3758","1.3758"
"9243","0.4188","0.4188","0.4188"
"9246","1.3709","1.3709","1.3709"
"9249","0.6121","0.6121","0.6121"
"9260","0.1508","0.1508","0.1508"
"9261","0.1508","0.1508","0.1508"
"9263","0.6697","0.6697","0.6697"
"9265","0.1065","0.1065","0.1065"
"9272","1.1968","1.1968","1.1968"
"9274","0.0003","0.0003","0.0003"
"9276","0.8169","0.8169","0.8169"
"9278","0.7904","0.7904","0.7904"
"9286","0.6212","0.6212","0.6212"
"9287","0.6212","0.6212","0.6212"
"9288","0.4862","0.4862","0.4862"
"9289","0.4862","0.4862","0.4862"
"9290","1.0135","1.0135","1.0135"
"9291","1.0135","1.0135","1.0135"
"9308","1.1008","1.1008","1.1008"
"9310","0.8497","0.8497","0.8497"
"9311","0.8497","0.8497","0.8497"
"9314","0.2525","0.2525","0.2525"
"9317","1.1599","1.1599","1.1599"
"9318","0.8553","0.8553","0.8553"
"9327","2.116","2.116","2.116"
"9331","0.7685","0.7685","0.7685"
"9335","0.7349","0.7349","0.7349"
"9345","1.6409","1.6409","1.6409"
"9348","0.3291","0.3291","0.3291"
"9352","1.0194","1.0194","1.0194"
"9357","0.0769","0.0769","0.0769"
"9379","0.6147","0.6147","0.6147"
"9390","1.1611","1.1611","1.1611"
"9403","0.9367","0.9367","0.9367"
"9404","0.1122","0.1122","0.1122"
"9407","1.3821","1.3821","1.3821"
"9408","0.3481","0.3481","0.3481"
"9413","0.4094","0.4094","0.4094"
"9414","0.6625","0.6625","0.6625"
"9421","0.9074","0.9074","0.9074"
"9422","0.7596","0.7596","0.7596"
"9428","0.6008","0.6008","0.6008"
"9431","1.8651","1.8651","1.8651"
"9436","0.8098","0.8098","0.8098"
"9441","1.523","1.523","1.523"
"9447","1.6882","1.6882","1.6882"
"9448","0.739","0.739","0.739"
"9458","0.8316","0.8316","0.8316"
"9460","1.0261","1.0261","1.0261"
"9469","0.1918","0.1918","0.1918"
"9472","1.0265","1.0265","1.0265"
"9473","1.0265","1.0265","1.0265"
"9477","1.0716","1.0716","1.0716"
"9479","0.516","0.516","0.516"
"9482","0.2649","0.2649","0.2649"
"9483","0.2649","0.2649","0.2649"
"9484","1.9673","1.9673","1.9673"
"9489","1.2439","1.2439","1.2439"
"9490","0.493","0.493","0.493"
"9492","1.3223","1.3223","1.3223"
"9498","0.5009","0.5009","0.5009"
"9499","0.5009","0.5009","0.5009"
"9501","0.1309","0.1309","0.1309"
"9504","0.7091","0.7091","0.7091"
"9507","0.6155","0.6155","0.6155"
"9516","1.4016","1.4016","1.4016"
"9518","1.1967","1.1967","1.1967"
"9521","1.1873","1.1873","1.1873"
"9525","1.0187","1.0187","1.0187"
"9526","0.3867","0.3867","0.3867"
"9529","1.4915","1.4915","1.4915"
"9530","0.9883","0.9883","0.9883"
"9535","0.3829","0.3829","0.3829"
"9537","1.58","1.58","1.58"
"9540","0.4473","0.4473","0.4473"
"9547","0.2542","0.2542","0.2542"
"9552","0.9401","0.9401","0.9401"
"9554","0.8424","0.8424","0.8424"
"9555","0.8424","0.8424","0.8424"
"9559","0.4355","0.4355","0.4355"
"9561","0.6953","0.6953","0.6953"
"9563","1.6969","1.6969","1.6969"
"9564","0.3906","0.3906","0.3906"
"9566","0.2496","0.2496","0.2496"
"9567","0.2496","0.2496","0.2496"
"9572","0.4292","0.4292","0.4292"
"9573","0.4292","0.4292","0.4292"
"9574","1.5573","1.5573","1.5573"
"9575","1.5573","1.5573","1.5573"
"9581","1.9765","1.9765","1.9765"
"9585","1.8664","1.8664","1.8664"
"9586","2.1322","2.1322","2.1322"
"9588","0.4354","0.4354","0.4354"
"9590","0.5186","0.5186","0.5186"
"9593","1.0059","1.0059","1.0059"
"9597","0.9926","0.9926","0.9926"
"9598","0.3578","0.3578","0.3578"
"9602","0.6445","0.6445","0.6445"
"9605","1.2811","1.2811","1.2811"
"9612","0.9005","0.9005","0.9005"
"9613","0.9005","0.9005","0.9005"
"9617","0.7359","0.7359","0.7359"
"9621","0.1458","0.1458","0.1458"
"9625","0.3267","0.3267","0.3267"
"9626","2.0516","2.0516","2.0516"
"9628","0.8828","0.8828","0.8828"
"9629","0.8828","0.8828","0.8828"
"9631","0.2548","0.2548","0.2548"
"9634","0.2727","0.2727","0.2727"
"9638","0.2945","0.2945","0.2945"
"9641","0.5921","0.5921","0.5921"
"9642","0.2858","0.2858","0.2858"
"9643","0.2858","0.2858","0.2858"
"9644","0.1753","0.1753","0.1753"
"9650","0.1754","0.1754","0.1754"
"9653","0.4142","0.4142","0.4142"
"9655","1.0712","1.0712","1.0712"
"9658","1.263","1.263","1.263"
"9661","0.4054","0.4054","0.4054"
"9663","0.1014","0.1014","0.1014"
"9667","0.092","0.092","0.092"
"9668","1.8291","1.8291","1.8291"
"9672","0.6937","0.6937","0.6937"
"9677","0.9945","0.9945","0.9945"
"9679","0.2044","0.2044","0.2044"
"9684","1.1942","1.1942","1.1942"
"9692","1.3463","1.3463","1.3463"
"9698","1.3303","1.3303","1.3303"
"9701","0.4561","0.4561","0.4561"
"9702","0.087","0.087","0.087"
"9703","0.087","0.087","0.087"
"9704","1.1543","1.1543","1.1543"
"9705","1.1543","1.1543","1.1543"
"9706","0.8878","0.8878","0.8878"
"9711","0.296","0.296","0.296"
"9714","0.2461","0.2461","0.2461"
"9715","0.2461","0.2461","0.2461"
"9731","1.2798","1.2798","1.2798"
"9735","1.7581","1.7581","1.7581"
"9740","0.8193","0.8193","0.8193"
"9749","0.476","0.476","0.476"
"9751","1.6416","1.6416","1.6416"
"9754","1.3246","1.3246","1.3246"
"9759","0.7583","0.7583","0.7583"
"9760","0.3144","0.3144","0.3144"
"9762","0.3315","0.3315","0.3315"
"9763","0.3315","0.3315","0.3315"
"9764","1.0819","1.0819","1.0819"
"9766","0.2203","0.2203","0.2203"
"9769","0.2153","0.2153","0.2153"
"9770","0.5711","0.5711","0.5711"
"9771","0.5711","0.5711","0.5711"
"9774","1.1898","1.1898","1.1898"
"9775","1.1898","1.1898","1.1898"
"9776","0.4996","0.4996","0.4996"
"9778","1.7145","1.7145","1.7145"
"9779","1.7145","1.7145","1.7145"
"9783","0.7791","0.7791","0.7791"
"9795","1.1273","1.1273","1.1273"
"9796","0.7356","0.7356","0.7356"
"9800","1.1375","1.1375","1.1375"
"9805","0.4331","0.4331","0.4331"
"9808","1.1736","1.1736","1.1736"
"9819","0.6454","0.6454","0.6454"
"9821","0.4021","0.4021","0.4021"
"9825","0.9928","0.9928","0.9928"
"9826","0.6165","0.6165","0.6165"
"9830","0.3031","0.3031","0.3031"
"9832","0.1958","0.1958","0.1958"
"9836","1.1823","1.1823","1.1823"
"9844","2.4191","2.4191","2.4191"
"9845","2.4191","2.4191","2.4191"
"9848","0.1187","0.1187","0.1187"
"9852","0.718","0.718","0.718"
"9857","0.1706","0.1706","0.1706"
"9859","0.9143","0.9143","0.9143"
"9864","1.4867","1.4867","1.4867"
"9867","0.944","0.944","0.944"
"9869","0.0497","0.0497","0.0497"
"9870","0.946","0.946","0.946"
"9877","1.6986","1.6986","1.6986"
"9878","0.7067","0.7067","0.7067"
"9879","0.7067","0.7067","0.7067"
"9888","1.9108","1.9108","1.9108"
"9899","1.0946","1.0946","1.0946"
"9900","0.389","0.389","0.389"
"9903","0.6846","0.6846","0.6846"
"9908","0.2817","0.2817","0.2817"
"9911","1.6413","1.6413","1.6413"
"9912","0.2377","0.2377","0.2377"
"9917","1.0612","1.0612","1.0612"
"9919","0.5018","0.5018","0.5018"
"9925","1.2711","1.2711","1.2711"
"9928","0.9533","0.9533","0.9533"
"9929","0.9533","0.9533","0.9533"
"9932","0.2935","0.2935","0.2935"
"9938","0.283","0.283","0.283"
"9942","0.5769","0.5769","0.5769"
"9945","0.8765","0.8765","0.8765"
"9947","1.6791","1.6791","1.6791"
"9948","1.249","1.249","1.249"
"9953","0.9389","0.9389","0.9389"
"9955","0.806","0.806","0.806"
"9965","0.3756","0.3756","0.3756"
"9969","1.2086","1.2086","1.2086"
"9971","0.9751","0.9751","0.9751"
"9973","1.1781","1.1781","1.1781"
"9976","0.2329","0.2329","0.2329"
"9977","0.2329","0.2329","0.2329"
"9980","0.6965","0.6965","0.6965"
"9982","0.5724","0.5724","0.5724"
"9986","1.2383","1.2383","1.2383"
"9987","1.2383","1.2383","1.2383"
"9990","1.1956","1.1956","1.1956"
"9993","1.7166","1.7166","1.7166"
"9994","0.5309","0.5309","0.5309"
"9995","0.5309","0.5309","0.5309"
"9998","0.0609","0.0609","0.0609"
"10001","0.9153","0.9153","0.9153"
"10004","0.6674","0.6674","0.6674"
"10006","1.0044","1.0044","1.0044"
"10007","1.0044","1.0044","1.0044"
"10008","1.0316","1.0316","1.0316"
"10009","1.0316","1.0316","1.0316"
"10013","1.1732","1.1732","1.1732"
"10014","0.0695","0.0695","0.0695"
"10032","1.5427","1.5427","1.5427"
"10033","1.5427","1.5427","1.5427"
"10034","0.6206","0.6206","0.6206"
"10038","0.4799","0.4799","0.4799"
"10039","0.4799","0.4799","0.4799"
"10048","1.1837","1.1837","1.1837"
"10051","0.2742","0.2742","0.2742"
"10054","0.505","0.505","0.505"
"10059","0.1743","0.1743","0.1743"
"10060","1.161","1.161","1.161"
"10066","0.563","0.563","0.563"
"10067","0.563","0.563","0.563"
"10070","0.5139","0.5139","0.5139"
"10082","0.3923","0.3923","0.3923"
"10083","0.3923","0.3923","0.3923"
"10084","0.1388","0.1388","0.1388"
"10085","0.1388","0.1388","0.1388"
"10087","1.444","1.444","1.444"
"10089","2.0144","2.0144","2.0144"
"10092","0.5739","0.5739","0.5739"
"10101","1.7082","1.7082","1.7082"
"10106","0.9737","0.9737","0.9737"
"10116","0.2073","0.2073","0.2073"
"10118","0.5266","0.5266","0.5266"
"10128","1.0359","1.0359","1.0359"
"10140","1.5239","1.5239","1.5239"
"10148","0.438","0.438","0.438"
"10155","0.3299","0.3299","0.3299"
"10160","0.2052","0.2052","0.2052"
"10162","1.1235","1.1235","1.1235"
"10164","0.2406","0.2406","0.2406"
"10172","0.7563","0.7563","0.7563"
"10173","0.7563","0.7563","0.7563"
"10174","0.8185","0.8185","0.8185"
"10176","0.4304","0.4304","0.4304"
"10188","1.3355","1.3355","1.3355"
"10189","1.3355","1.3355","1.3355"
"10190","0.3149","0.3149","0.3149"
"10191","0.3149","0.3149","0.3149"
"10196","1.1941","1.1941","1.1941"
"10197","1.1941","1.1941","1.1941"
"10200","0.677","0.677","0.677"
"10204","0.322","0.322","0.322"
"10205","0.322","0.322","0.322"
"10212","0.6201","0.6201","0.6201"
"10213","0.6201","0.6201","0.6201"
"10219","1.2161","1.2161","1.2161"
"10229","1.1379","1.1379","1.1379"
"10230","0.2955","0.2955","0.2955"
"10231","0.2955","0.2955","0.2955"
"10248","0.3364","0.3364","0.3364"
"10251","1.0902","1.0902","1.0902"
"10253","1.1913","1.1913","1.1913"
"10257","0.6393","0.6393","0.6393"
"10258","0.1925","0.1925","0.1925"
"10263","0.7738","0.7738","0.7738"
"10275","0.2175","0.2175","0.2175"
"10278","0.626","0.626","0.626"
"10283","0.3502","0.3502","0.3502"
"10288","0.6453","0.6453","0.6453"
"10303","0.3953","0.3953","0.3953"
"10307","0.202","0.202","0.202"
"10309","0.4576","0.4576","0.4576"
"10312","0.2041","0.2041","0.2041"
"10315","1.3339","1.3339","1.3339"
"10317","1.1053","1.1053","1.1053"
"10319","0.3385","0.3385","0.3385"
"10321","0.8802","0.8802","0.8802"
"10324","0.8377","0.8377","0.8377"
"10325","0.8377","0.8377","0.8377"
"10329","0.962","0.962","0.962"
"10331","1.1645","1.1645","1.1645"
"10333","1.252","1.252","1.252"
"10334","1.6443","1.6443","1.6443"
"10340","0.676","0.676","0.676"
"10344","1.0646","1.0646","1.0646"
"10345","1.0646","1.0646","1.0646"
"10349","1.1419","1.1419","1.1419"
"10350","0.9427","0.9427","0.9427"
"10351","0.9427","0.9427","0.9427"
"10354","0.3081","0.3081","0.3081"
"10362","0.5497","0.5497","0.5497"
"10363","0.5497","0.5497","0.5497"
"10364","0.3812","0.3812","0.3812"
"10371","0.4237","0.4237","0.4237"
"10376","0.3491","0.3491","0.3491"
"10380","0.3183","0.3183","0.3183"
"10382","1.2471","1.2471","1.2471"
"10387","1.2324","1.2324","1.2324"
"10388","1.8139","1.8139","1.8139"
"10391","0.8255","0.8255","0.8255"
"10392","1.3354","1.3354","1.3354"
"10393","1.3354","1.3354","1.3354"
"10397","1.0134","1.0134","1.0134"
"10399","0.6713","0.6713","0.6713"
"10405","1.7492","1.7492","1.7492"
"10412","1.898","1.898","1.898"
"10416","0.0155","0.0155","0.0155"
"10418","0.6973","0.6973","0.6973"
"10424","1.2629","1.2629","1.2629"
"10425","1.2629","1.2629","1.2629"
"10426","0.6519","0.6519","0.6519"
"10429","0.1178","0.1178","0.1178"
"10432","0.8676","0.8676","0.8676"
"10438","0.9659","0.9659","0.9659"
"10441","0.1447","0.1447","0.1447"
"10452","0.7502","0.7502","0.7502"
"10453","0.7502","0.7502","0.7502"
"10462","1.1152","1.1152","1.1152"
"10470","0.2143","0.2143","0.2143"
"10477","0.3837","0.3837","0.3837"
"10480","0.686","0.686","0.686"
"10484","0.6211","0.6211","0.6211"
"10492","0.2965","0.2965","0.2965"
"10504","0.3309","0.3309","0.3309"
"10512","0.7823","0.7823","0.7823"
"10517","0.2551","0.2551","0.2551"
"10518","0.8212","0.8212","0.8212"
"10520","0.9061","0.9061","0.9061"
"10523","1.3849","1.3849","1.3849"
"10526","0.9469","0.9469","0.9469"
"10528","1.0854","1.0854","1.0854"
"10532","1.4159","1.4159","1.4159"
"10543","0.741","0.741","0.741"
"10545","0.6434","0.6434","0.6434"
"10549","0.9622","0.9622","0.9622"
"10553","0.0914","0.0914","0.0914"
"10554","0.1863","0.1863","0.1863"
"10556","0.5155","0.5155","0.5155"
"10557","0.5155","0.5155","0.5155"
"10558","0.2268","0.2268","0.2268"
"10561","0.9661","0.9661","0.9661"
"10565","0.7267","0.7267","0.7267"
"10573","1.0256","1.0256","1.0256"
"10575","0.2973","0.2973","0.2973"
"10576","0.5976","0.5976","0.5976"
"10577","0.5976","0.5976","0.5976"
"10584","0.0936","0.0936","0.0936"
"10590","0.3461","0.3461","0.3461"
"10598","0.1017","0.1017","0.1017"
"10600","0.6701","0.6701","0.6701"
"10602","1.0171","1.0171","1.0171"
"10603","1.0171","1.0171","1.0171"
"10609","0.3028","0.3028","0.3028"
"10610","0.695","0.695","0.695"
"10620","1.0512","1.0512","1.0512"
"10623","0.1408","0.1408","0.1408"
"10626","0.189","0.189","0.189"
"10627","0.189","0.189","0.189"
"10628","0.9248","0.9248","0.9248"
"10629","0.9248","0.9248","0.9248"
"10637","0.3619","0.3619","0.3619"
"10640","1.1473","1.1473","1.1473"
"10647","1.4658","1.4658","1.4658"
"10653","0.5246","0.5246","0.5246"
"10660","0.6015","0.6015","0.6015"
"10673","0.7971","0.7971","0.7971"
"10675","0.5664","0.5664","0.5664"
"10676","1.47","1.47","1.47"
"10681","1.2668","1.2668","1.2668"
"10682","0.1779","0.1779","0.1779"
"10683","0.1779","0.1779","0.1779"
"10684","0.23","0.23","0.23"
"10687","0.9481","0.9481","0.9481"
"10691","0.6143","0.6143","0.6143"
"10697","0.1761","0.1761","0.1761"
"10699","0.0439","0.0439","0.0439"
"10700","0.4608","0.4608","0.4608"
"10705","0.9708","0.9708","0.9708"
"10716","0.7409","0.7409","0.7409"
"10723","0.3913","0.3913","0.3913"
"10735","0.4773","0.4773","0.4773"
"10744","0.1461","0.1461","0.1461"
"10750","0.3655","0.3655","0.3655"
"10759","0.7029","0.7029","0.7029"
"10764","0.6905","0.6905","0.6905"
"10772","0.6792","0.6792","0.6792"
"10776","1.0814","1.0814","1.0814"
"10781","0.3151","0.3151","0.3151"
"10785","0.3565","0.3565","0.3565"
"10790","0.4356","0.4356","0.4356"
"10802","1.4461","1.4461","1.4461"
"10803","1.4461","1.4461","1.4461"
"10805","1.9215","1.9215","1.9215"
"10809","1.2537","1.2537","1.2537"
"10811","0.1111","0.1111","0.1111"
"10815","1.4685","1.4685","1.4685"
"10823","0.8836","0.8836","0.8836"
"10828","0.8729","0.8729","0.8729"
"10829","0.8729","0.8729","0.8729"
"10830","0.6436","0.6436","0.6436"
"10831","0.6436","0.6436","0.6436"
"10834","0.3747","0.3747","0.3747"
"10835","0.3747","0.3747","0.3747"
"10841","0.7771","0.7771","0.7771"
"10846","0.6414","0.6414","0.6414"
"10856","0.0946","0.0946","0.0946"
"10860","0.525","0.525","0.525"
"10861","0.525","0.525","0.525"
"10867","1.5565","1.5565","1.5565"
"10869","0.4898","0.4898","0.4898"
"10873","0.9164","0.9164","0.9164"
"10874","0.1551","0.1551","0.1551"
"10881","0.8283","0.8283","0.8283"
"10882","0.5521","0.5521","0.5521"
"10884","0.2553","0.2553","0.2553"
"10885","0.2553","0.2553","0.2553"
"10888","0.6406","0.6406","0.6406"
"10893","0.8967","0.8967","0.8967"
"10895","0.4913","0.4913","0.4913"
"10897","0.0159","0.0159","0.0159"
"10901","0.133","0.133","0.133"
"10904","0.4093","0.4093","0.4093"
"10905","0.4093","0.4093","0.4093"
"10910","1.0853","1.0853","1.0853"
"10915","0.8891","0.8891","0.8891"
"10918","0.4181","0.4181","0.4181"
"10920","0.372","0.372","0.372"
"10925","0.7494","0.7494","0.7494"
"10926","0.4784","0.4784","0.4784"
"10929","0.341","0.341","0.341"
"10930","0.2949","0.2949","0.2949"
"10931","0.2949","0.2949","0.2949"
"10932","0.9864","0.9864","0.9864"
"10940","1.6528","1.6528","1.6528"
"10941","1.6528","1.6528","1.6528"
"10946","1.1777","1.1777","1.1777"
"10947","1.1777","1.1777","1.1777"
"10948","0.4326","0.4326","0.4326"
"10959","1.4238","1.4238","1.4238"
"10968","0.6286","0.6286","0.6286"
"10969","0.6286","0.6286","0.6286"
"10971","0.3224","0.3224","0.3224"
"10973","0.9011","0.9011","0.9011"
"10975","0.2893","0.2893","0.2893"
"10983","1.3124","1.3124","1.3124"
"10986","0.624","0.624","0.624"
"10991","0.3506","0.3506","0.3506"
"10994","0.6824","0.6824","0.6824"
"11003","1.0917","1.0917","1.0917"
"11007","0.3987","0.3987","0.3987"
"11012","1.2129","1.2129","1.2129"
"11013","1.2129","1.2129","1.2129"
"11015","0.5986","0.5986","0.5986"
"11022","0.9682","0.9682","0.9682"
"11024","0.5618","0.5618","0.5618"
"11032","0.3757","0.3757","0.3757"
"11034","0.3851","0.3851","0.3851"
"11035","0.3851","0.3851","0.3851"
"11037","0.67","0.67","0.67"
"11049","0.5022","0.5022","0.5022"
"11050","0.3441","0.3441","0.3441"
"11054","1.0649","1.0649","1.0649"
"11059","1.2336","1.2336","1.2336"
"11070","1.2129","1.2129","1.2129"
"11072","0.2198","0.2198","0.2198"
"11074","0.232","0.232","0.232"
"11075","0.232","0.232","0.232"
"11076","0.2964","0.2964","0.2964"
"11078","0.2722","0.2722","0.2722"
"11081","2.1356","2.1356","2.1356"
"11082","0.7053","0.7053","0.7053"
"11085","0.7786","0.7786","0.7786"
"11088","0.3572","0.3572","0.3572"
"11097","0.456","0.456","0.456"
"11102","1.2455","1.2455","1.2455"
"11107","0.9797","0.9797","0.9797"
"11110","0.114","0.114","0.114"
"11111","0.114","0.114","0.114"
"11112","0.2597","0.2597","0.2597"
"11115","0.2447","0.2447","0.2447"
"11120","0.279","0.279","0.279"
"11121","0.279","0.279","0.279"
"11125","1.1555","1.1555","1.1555"
"11132","0.3366","0.3366","0.3366"
"11135","1.0152","1.0152","1.0152"
"11136","0.6698","0.6698","0.6698"
"11147","1.5698","1.5698","1.5698"
"11148","0.3607","0.3607","0.3607"
"11153","0.3078","0.3078","0.3078"
"11157","1.0169","1.0169","1.0169"
"11162","0.1134","0.1134","0.1134"
"11171","0.1077","0.1077","0.1077"
"11174","0.8809","0.8809","0.8809"
"11175","0.8809","0.8809","0.8809"
"11178","0.6496","0.6496","0.6496"
"11182","1.6135","1.6135","1.6135"
"11183","1.6135","1.6135","1.6135"
